"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3130000","3130000-121-2025-00051","2025-10-02","","01","영업/정상","01","영업","","","","","","35.29","121-823","서울특별시 마포구 망원동 420-15","서울특별시 마포구 망원로1길 6, 1층 (망원동)","03958","코토베이커리","2025-10-02 09:53:25","I","2024-10-31 00:05:00.0","제과점영업","191129.065578788","450499.6616835","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-121-2025-00052","2025-10-02","","01","영업/정상","01","영업","","","","","","43.18","121-820","서울특별시 마포구 망원동 338-4","서울특별시 마포구 월드컵로11길 65, 1층 (망원동)","04018","하나팡","2025-10-02 13:37:58","I","2024-10-31 00:05:00.0","제과점영업","191755.701219105","450175.345698945","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-121-2025-00060","2025-09-19","","03","폐업","02","폐업","2025-10-04","","","","","","137-713","서울특별시 서초구 반포동 19-3 신세계백화점 강남점 지하1층 스위트파크","서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 스위트파크 (반포동)","06546","무슈랑","2025-10-05 04:15:10","U","2024-10-30 23:01:00.0","제과점영업","200250.447804795","444683.220506107","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-121-2025-00021","2025-10-15","","01","영업/정상","01","영업","","","","","","33.57","139-942","서울특별시 노원구 상계동 730-2 상계주공아파트 301동","서울특별시 노원구 동일로 1383, 상가동 102호 (상계동, 상계주공아파트 301동)","01762","THE 빵","2025-10-15 11:33:28","I","2024-10-30 23:07:00.0","제과점영업","205280.620692797","461113.53904716","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-121-2025-00066","2025-10-10","","03","폐업","02","폐업","2025-10-13","","","","","","137-960","서울특별시 서초구 반포동 19-3 센트럴시티","서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 (반포동)","06546","잼인브레드","2025-10-14 04:15:09","U","2024-10-30 23:06:00.0","제과점영업","200250.447804795","444683.220506107","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-121-2025-00067","2025-10-13","","03","폐업","02","폐업","2025-10-20","","","","","","137-713","서울특별시 서초구 반포동 19-3 신세계백화점 강남점 지하1층 스위트파크","서울특별시 서초구 신반포로 176, 신세계백화점 강남점 지하1층 스위트파크 (반포동)","06546","브로트아트","2025-10-21 04:15:09","U","2024-10-30 22:03:00.0","제과점영업","200250.447804795","444683.220506107","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-121-2025-00086","2025-10-10","","03","폐업","02","폐업","2025-11-06","","","","","","138-934","서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰","서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 지하1층 (신천동)","05551","프랑스 루브르 바게트","2025-11-07 04:15:08","U","2024-11-01 00:09:00.0","제과점영업","209074.900840074","445657.80932984","","","","","","","","","","","","","","","","","","",""
"3110000","3110000-121-2025-00024","2025-10-15","","03","폐업","02","폐업","2025-10-18","","","","","0.00","122-200","서울특별시 은평구 진관동 135-5 은평역사한옥박물관 주차장","서울특별시 은평구 연서로50길 8, 은평역사한옥박물관 주차장 (진관동)","03308","꿈친베이커리카페","2025-10-19 04:15:10","U","2024-10-30 22:01:00.0","제과점영업","","","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00132","2025-10-02","","03","폐업","02","폐업","2025-10-16","","","","02  543 0403","","135-724","서울특별시 강남구 압구정동 429 현대백화점본점","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)","06001","보리수 파리(Borissou Paris)(한시적)","2025-10-17 04:15:11","U","2024-10-30 23:09:00.0","제과점영업","202358.505687227","447232.955697694","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00104","2025-07-21","","03","폐업","02","폐업","2025-07-31","","","","","","135-902","서울특별시 강남구 압구정동 494 갤러리아백화점","서울특별시 강남구 압구정로 343, 갤러리아백화점 지하1층  식품관 (압구정동)","06008","HARU(하루) bakery(한시적)","2025-08-01 04:15:10","U","2024-12-08 00:03:00.0","제과점영업","203470.848439305","447369.579851952","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00133","2025-10-13","","03","폐업","02","폐업","2025-10-23","","","","","","135-724","서울특별시 강남구 압구정동 429 현대백화점본점","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 식품관 (압구정동)","06001","터치(TOUCH)-한시적","2025-10-24 04:15:10","U","2024-10-30 22:06:00.0","제과점영업","202358.505687227","447232.955697694","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-121-2025-00045","2025-07-23","","01","영업/정상","01","영업","","","","","","113.00","137-844","서울특별시 서초구 방배동 930-3 2층","서울특별시 서초구 방배로19길 63, 2층 (방배동)","06681","퀸즈베리도넛하우스 방배점","2025-07-23 15:33:57","I","2024-12-06 22:05:00.0","제과점영업","199209.10451285","442433.486946944","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-121-2025-00036","2025-07-23","","01","영업/정상","01","영업","","","","","","51.25","121-862","서울특별시 마포구 아현동 275-2 마포 푸르지오 더 센트럴","서울특별시 마포구 마포대로 231, 지1층 B104호 (아현동, 마포 푸르지오 더 센트럴)","04117","화이트리에 공덕점","2025-07-23 14:49:17","I","2024-12-06 22:05:00.0","제과점영업","196055.483353117","450231.769567418","","","","","","","","","","","","","","","","","","",""
"3020000","3020000-121-2025-00019","2025-07-23","","01","영업/정상","01","영업","","","","","","39.00","140-872","서울특별시 용산구 한강로2가 26","서울특별시 용산구 한강대로52길 17-12, 101호 (한강로2가)","04382","더티도우 (Dirty Dough)","2025-07-23 17:15:02","I","2024-12-06 22:05:00.0","제과점영업","197508.340221785","447788.419615607","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-121-2025-00012","2025-07-23","","01","영업/정상","01","영업","","","","","","51.40","130-825","서울특별시 동대문구 이문동 77-20 나인브릭 2층","서울특별시 동대문구 휘경로17길 13-1, 2층 (이문동, 나인브릭)","02427","키부키","2025-07-23 11:31:03","I","2024-12-06 22:05:00.0","제과점영업","205624.915861738","454768.878152061","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-121-2025-00035","2025-07-23","","01","영업/정상","01","영업","","","","","","10.00","121-883","서울특별시 마포구 합정동 200-27","서울특별시 마포구 토정로4길 6-1, 1층 (합정동)","04085","도로보 도넛","2025-07-23 11:13:06","I","2024-12-06 22:05:00.0","제과점영업","192391.49570853","449217.451859918","","","","","","","","","","","","","","","","","","",""
"3200000","3200000-121-2025-00018","2025-10-13","","03","폐업","02","폐업","2025-10-19","","","","","","151-851","서울특별시 관악구 봉천동 228","서울특별시 관악구 낙성대로 77 (봉천동)","08799","박쿤스트","2025-10-20 04:15:08","U","2024-10-30 22:03:00.0","제과점영업","196408.243607033","440998.752320624","","","","","","","","","","","","","","","","","","",""
"3230000","3230000-121-2025-00072","2025-07-21","","03","폐업","02","폐업","2025-08-07","","","","","","138-721","서울특별시 송파구 잠실동 40-1 롯데월드","서울특별시 송파구 올림픽로 240, 롯데백화점 잠실점 지하1층 (잠실동)","05554","아티산마티니","2025-08-08 04:15:08","U","2024-12-07 23:00:00.0","제과점영업","208589.363343145","445455.90405262","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00103","2025-07-21","","03","폐업","02","폐업","2025-07-31","","","","","","135-724","서울특별시 강남구 압구정동 429 현대백화점본점","서울특별시 강남구 압구정로 165, 현대백화점본점 지하1층 (압구정동)","06001","터치(TOUCH)(한시적)","2025-08-01 04:15:10","U","2024-12-08 00:03:00.0","제과점영업","202358.505687227","447232.955697694","","","","","","","","","","","","","","","","","","",""
"3210000","3210000-121-2025-00046","2025-07-23","","01","영업/정상","01","영업","","","","","","66.00","137-825","서울특별시 서초구 방배동 593-98 비01동 지1층 101호","서울특별시 서초구 남부순환로297길 11, 비01동 지1층 101호 (방배동)","06702","카페 비비","2025-08-18 15:47:21","U","2024-12-07 22:00:00.0","제과점영업","199376.325546029","441368.132124065","","","","","","","","","","","","","","","","","","",""
"3000000","3000000-121-2018-00001","2018-01-05","","01","영업/정상","01","영업","","","","","","33.08","110-040","서울특별시 종로구 통의동 25-16","서울특별시 종로구 자하문로6길 11-9 (통의동)","03044","쁘띠통","2025-07-23 17:14:45","U","2024-12-06 22:05:00.0","제과점영업","197505.204465927","452918.567109349","","","","","","","","","","","","","","","","","","",""
"3100000","3100000-121-2010-00011","2010-07-07","","01","영업/정상","01","영업","","","","","","120.00","139-800","서울특별시 노원구 공릉동 238-34","서울특별시 노원구 공릉로38길 14 (공릉동, 1.2층)","01819","뚜레쥬르카페공릉중앙","2025-07-23 14:53:37","U","2024-12-06 22:05:00.0","제과점영업","207012.910050093","457864.321722103","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-121-2025-00134","2025-10-14","","03","폐업","02","폐업","2025-11-12","","","","","","135-730","서울특별시 강남구 삼성동 159-7 현대백화점","서울특별시 강남구 테헤란로 517, 현대백화점 지하1층 푸드코트 일부호 (삼성동)","06164","츄로츄로(한시적)","2025-11-13 04:15:10","U","2024-10-31 23:05:00.0","제과점영업","205210.358779172","445154.42225208","","","","","","","","","","","","","","","","","","",""
"3020000","3020000-121-2025-00024","2025-10-14","","01","영업/정상","01","영업","","","","","","23.00","140-844","서울특별시 용산구 용산동5가 2-6","서울특별시 용산구 한강대로38길 23, 1층 (용산동5가)","04386","헬로 시드니 베이커리(Hello Sydney Bakery)","2025-10-14 11:41:31","I","2024-10-30 23:06:00.0","제과점영업","197262.092820638","447449.261400259","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-121-2025-00054","2025-10-14","","01","영업/정상","01","영업","","","","","","76.44","121-865","서울특별시 마포구 연남동 228-57","서울특별시 마포구 동교로 248, 2층 (연남동)","03982","레정스","2025-10-14 15:10:44","I","2024-10-30 23:06:00.0","제과점영업","193261.173665945","451076.046783943","","","","","","","","","","","","","","","","","","",""
"3070000","3070000-121-2025-00010","2025-10-14","","01","영업/정상","01","영업","","","","","","39.67","136-032","서울특별시 성북구 동소문동2가 169","서울특별시 성북구 동소문로6길 17, 지상1층 (동소문동2가)","02860","성북 찰보리 단팥빵","2025-10-14 16:48:42","I","2024-10-30 23:06:00.0","제과점영업","200680.368900934","454022.362993318","","","","","","","","","","","","","","","","","","",""
"3050000","3050000-121-2008-00010","2008-11-13","","03","폐업","02","폐업","2025-10-14","","","","","25.00","130-010","서울특별시 동대문구 청량리동 296 ,299(지상1층)","서울특별시 동대문구 홍릉로 14-3 (청량리동,,299(지상1층))","02490","그랑프리빵","2025-10-14 13:37:51","U","2024-10-30 23:06:00.0","제과점영업","203912.580045792","453262.750157198","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-121-2025-00043","2025-10-14","","03","폐업","02","폐업","2025-10-30","","","","","3.30","100-842","서울특별시 중구 을지로1가 50-1 시청광장지하쇼핑센터","서울특별시 중구 을지로 지하 12, 시청광장지하쇼핑센터 (을지로1가)","04533","(영)나눔과 섬김","2025-10-31 04:15:08","U","2024-11-01 00:02:00.0","제과점영업","198107.575852401","451520.629505665","","","","","","","","","","","","","","","","","","",""
"3240000","3240000-121-2025-00039","2025-10-15","","01","영업/정상","01","영업","","","","","","13.00","134-819","서울특별시 강동구 둔촌동 170-1","서울특별시 강동구 양재대로 1342, 강동숨:터동 3층 일부호 (둔촌동)","05409","다시, 온 카페 강동숨터점","2025-10-15 13:23:07","I","2024-10-30 23:07:00.0","제과점영업","212195.109947109","447197.273286818","","","","","","","","","","","","","","","","","","",""
"3190000","3190000-121-2025-00021","2025-10-15","","01","영업/정상","01","영업","","","","","","27.49","156-832","서울특별시 동작구 상도동 176-3 동작구청 특별임대상가","서울특별시 동작구 장승배기로 70, 동작구청 특별임대상가 1층 2호 (상도동)","06963","브레드 온 오븐","2025-10-15 16:58:18","I","2024-10-30 23:07:00.0","제과점영업","194723.666799909","444690.776882951","","","","","","","","","","","","","","","","","","",""
